0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
"Blacksburg-Christiansburg-Radford, VA",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Bloomington, IN",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Bloomington-Normal, IL",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Boise City-Nampa, ID",0.011489975,0.016561423,0.017817581,0.020956032,0.024591492,0.026546312,0.02888094,0.031325337,0.033749197,0.036109206,0.038412142,0.040522006,0.042738855,0.045041869,0.047405688,0.049813813,0.052261726,0.054638005,0.057025446,0.059386351,0.061697524,0.063949564,0.066144711,0.068110006,0.070057765,0.071989272,0.073905537,0.075810658,0.077712959,0.079484569,0.081293481,0.083137574,0.085010378,0.086905849,0.088820757,0.090744566,0.092671872,0.094586725,0.096475797,0.098329127,0.100140335,0.10190638,0.103627069,0.10530449,0.106942466,0.108546068,0.110121216,0.111614618,0.113079617,0.114505762,0.115885348,0.117213403,0.118487498,0.119707407,0.120874734,0.121992534,0.12306497,0.124097023,0.125094254,0.126042719,0.126968429,0.127874733,0.128763838,0.129637687,0.130498471,0.131348864,0.132192086,0.133031876,0.133872412,0.134718214,0.135574037,0.136458379,0.137343974,0.138218032,0.139070586,0.13989425,0.140683956,0.141436666,0.142151077,0.142827333,0.143466771,0.144071692,0.144645168,0.145185685,0.145704621,0.146207345,0.146697218,0.147176548,0.147647243,0.148111209,0.148570565,0.14902775,0.149485554,0.149947104,0.15041583,0.150875389,0.151354868,0.151857108,0.152382615,0.152930692,0.153500143,0.154089673,0.15469811,0.1553245,0.155968143,0.156628587,0.1573056,0.157943561,0.15859373,0.159248757,0.15990401,0.160556882,0.161206315,0.161852448,0.162496349,0.163139808,0.163785172,0.164435217,0.165093039
"Boston-Quincy, MA  (MSAD)",0.009475576,0.014694442,0.01789409,0.021901945,0.026040203,0.030051391,0.034177737,0.038292443,0.042332298,0.046279468,0.050144487,0.053869858,0.057521512,0.061052721,0.064443927,0.067697469,0.070831331,0.073755439,0.07660166,0.079370005,0.082060293,0.084677187,0.087231673,0.089552281,0.09183185,0.094061608,0.096237063,0.098359199,0.100434478,0.102602833,0.10473506,0.10682889,0.10888134,0.110891565,0.112861979,0.114781774,0.116657977,0.118471488,0.120208342,0.121859494,0.1234204,0.124890394,0.126271985,0.127570181,0.128791883,0.129945375,0.131039909,0.131890068,0.132723881,0.133562707,0.134418024,0.135295627,0.13619831,0.13712748,0.13808409,0.139069135,0.140083881,0.141129943,0.142209272,0.143408947,0.144615873,0.145810968,0.146980911,0.14811684,0.14921337,0.150267802,0.151279482,0.152249287,0.153179219,0.154072091,0.154931279,0.15574745,0.156547394,0.157338771,0.158125839,0.158911107,0.159696363,0.160483286,0.16127376,0.162070017,0.162874677,0.163690723,0.164521446,0.165400754,0.166305338,0.167236995,0.168195609,0.169180083,0.170188937,0.171220645,0.172273807,0.173347224,0.174439917,0.175551106,0.176680186,0.177812545,0.178940529,0.180053143,0.181143002,0.182205369,0.183237452,0.184237901,0.185206426,0.186143511,0.187050197,0.187927926,0.188778414,0.189601801,0.19039746,0.191155685,0.191870157,0.192537024,0.193154253,0.193721175,0.194238146,0.194706306,0.195127397,0.195503631,0.195837591
"Boulder, CO",0.011500644,0.01702454,0.018192733,0.021440962,0.025472056,0.029944073,0.034584846,0.039180352,0.04365359,0.04799618,0.052233665,0.055893593,0.059575568,0.063210476,0.066758871,0.070207522,0.073563031,0.076646816,0.079678856,0.082649559,0.085550672,0.088380455,0.09114496,0.093765756,0.096314226,0.098775555,0.101146067,0.10343149,0.105645229,0.107778996,0.109881001,0.111948849,0.113977038,0.115961365,0.117900967,0.119957138,0.121952787,0.123869062,0.125691354,0.127409536,0.129017856,0.130514511,0.131901058,0.133181788,0.13436316,0.1354533,0.136461593,0.137134274,0.137768521,0.138381315,0.138982401,0.139577569,0.140170736,0.140765182,0.141364215,0.141971491,0.142591118,0.143227647,0.14388599,0.144651937,0.145426626,0.146195344,0.146947809,0.147677361,0.14838031,0.149055359,0.14970311,0.150325639,0.150926143,0.151508655,0.152077809,0.15258117,0.153099758,0.153644008,0.154218278,0.154823553,0.155459163,0.156123819,0.156816191,0.157535214,0.158280214,0.159050932,0.159847492,0.160766369,0.161708654,0.16267057,0.16364921,0.16464253,0.165649313,0.16666909,0.167702046,0.168748924,0.169810923,0.170889613,0.171986855,0.17284223,0.173692798,0.17452123,0.17531498,0.176065202,0.176765945,0.177413513,0.178005973,0.17854275,0.17902433,0.179452009,0.179827714,0.180246268,0.180635632,0.181007407,0.181370021,0.181729869,0.182092088,0.182461057,0.182840715,0.183234747,0.183646689,0.18407998,0.184537979
"Bowling Green, KY",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Bradenton-Sarasota-Venice, FL",0.011487596,0.016284216,0.01804033,0.021577784,0.025322553,0.026769406,0.028642672,0.030760289,0.033024527,0.035401766,0.037899225,0.040609733,0.043495969,0.046486553,0.049525917,0.052582002,0.055643958,0.058487623,0.061332634,0.064134826,0.066863962,0.069505504,0.07205903,0.074506227,0.076933505,0.079365092,0.081812905,0.084285763,0.086793882,0.089010847,0.091265779,0.093522803,0.095756025,0.097949223,0.100094888,0.10230426,0.104476733,0.106617311,0.108725888,0.110800596,0.112839784,0.114842968,0.116811131,0.118746675,0.120653206,0.122535265,0.124398067,0.126370966,0.128308397,0.130197064,0.132028833,0.133799759,0.135509248,0.137159322,0.138753971,0.140298607,0.141799621,0.143264032,0.144699209,0.146018824,0.147313325,0.148575752,0.149800457,0.150983402,0.152122221,0.153216114,0.154265646,0.155272523,0.156239365,0.157169508,0.158066829,0.158988254,0.159890935,0.16077645,0.161645332,0.162497839,0.163334396,0.164155808,0.164963328,0.16575864,0.166543803,0.167321178,0.16809335,0.168772291,0.169464671,0.170180143,0.170923957,0.171698749,0.172505682,0.173345149,0.174217186,0.1751217,0.176058586,0.177027779,0.178029264,0.179021307,0.180030223,0.181046084,0.18206084,0.183068075,0.184062794,0.185041227,0.186000633,0.186939132,0.187855557,0.188749321,0.189620319,0.1904806,0.191309475,0.192098968,0.19284427,0.193542808,0.194193611,0.194796862,0.195353583,0.195865401,0.196334382,0.196762902,0.197153562
"Bremerton-Silverdale, WA",0.00614793,0.00875236,0.009830858,0.011825769,0.01395378,0.014841102,0.015926654,0.017097704,0.018300332,0.019518681,0.020759563,0.021869063,0.023079632,0.024362658,0.025692101,0.027051779,0.028436101,0.029737204,0.031058954,0.032383074,0.033695366,0.03498778,0.036258537,0.037488594,0.038723794,0.039970858,0.041233292,0.042514508,0.043819278,0.045004849,0.046231065,0.047490516,0.048775207,0.050078764,0.051397416,0.052738776,0.054084879,0.055423148,0.056743358,0.058037904,0.05930181,0.060532486,0.061729343,0.062893381,0.0640268,0.06513266,0.066214612,0.067301749,0.068359215,0.069381441,0.070364812,0.071307401,0.07220871,0.073069409,0.073891092,0.07467605,0.075427083,0.076147342,0.076840207,0.077468103,0.07807924,0.078676681,0.079262625,0.079838907,0.080407299,0.080969664,0.081528024,0.08208456,0.082641594,0.083201552,0.083766924,0.084367479,0.084973713,0.085580931,0.086184956,0.086782335,0.087370403,0.087947274,0.088511772,0.089063343,0.089601958,0.090128022,0.090642296,0.091113046,0.091571264,0.092014824,0.092442387,0.09285328,0.093247407,0.09362517,0.093987387,0.094335215,0.094670089,0.094993655,0.095307726,0.09563566,0.095961245,0.096289642,0.096623843,0.096965509,0.097315522,0.097674336,0.098042186,0.098419219,0.098805561,0.099201356,0.099606779,0.099963497,0.100321538,0.100673284,0.101013952,0.101340727,0.101652177,0.10194785,0.102227989,0.102493334,0.102744974,0.102984246,0.10321266
"Bridgeport-Stamford-Norwalk, CT",0.006797382,0.01011281,0.012109766,0.014727924,0.017377174,0.019069009,0.020936734,0.022896676,0.024903911,0.026941545,0.029010826,0.031082409,0.033145877,0.035155088,0.037086166,0.038933888,0.0407068,0.042501404,0.044257576,0.04598113,0.047672619,0.049333225,0.050967099,0.052416677,0.053868638,0.055315358,0.056750196,0.058169419,0.059572848,0.060923989,0.062264952,0.063594386,0.064910912,0.066214768,0.067508471,0.068786317,0.07005338,0.071296869,0.072506699,0.073675706,0.074799589,0.07587663,0.076907273,0.077893685,0.078839339,0.079748659,0.080626719,0.081453837,0.082259554,0.083051986,0.083835326,0.084611672,0.085382175,0.08614769,0.086909128,0.08766761,0.088424523,0.089181503,0.089940404,0.09068887,0.091441287,0.092193087,0.09294065,0.093681406,0.094413844,0.095137422,0.095852439,0.096559889,0.09726131,0.097958657,0.098654184,0.099344603,0.100029992,0.100706273,0.101370094,0.102018898,0.10265092,0.103265132,0.103861158,0.104439175,0.10499982,0.105544099,0.106073311,0.106552609,0.107028082,0.107503652,0.107981542,0.108462996,0.108948748,0.109439304,0.109935107,0.110436626,0.110944391,0.111459013,0.111981177,0.112573252,0.113164254,0.113751662,0.114333933,0.114910291,0.115480562,0.116045043,0.116604395,0.117159554,0.117711658,0.118261985,0.118811908,0.119329062,0.11983886,0.120333111,0.12080664,0.121256385,0.121680773,0.122079293,0.122452193,0.122800263,0.123124678,0.12342689,0.123708549
"Brownsville-Harlingen, TX",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Brunswick, GA",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Buffalo-Niagara Falls, NY",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Burlington, NC",0.003579216,0.005419308,0.00685325,0.008535691,0.010217332,0.011401948,0.012666414,0.013962532,0.015270773,0.016590541,0.017932383,0.01939719,0.02085665,0.022281328,0.023654018,0.02496913,0.02623021,0.027441777,0.028618591,0.029765496,0.030883811,0.031975288,0.033043737,0.034019159,0.034999809,0.035989169,0.036988143,0.037997568,0.039019449,0.040069113,0.041126855,0.042182493,0.043228576,0.044260732,0.04527758,0.046250996,0.047209432,0.048144064,0.049047943,0.049916145,0.050745775,0.051535776,0.052286651,0.053000147,0.053678962,0.054326486,0.054946599,0.055543054,0.056117305,0.056672704,0.057210758,0.057732163,0.058237426,0.058727201,0.059202435,0.059664403,0.060114689,0.060555138,0.060987797,0.061431914,0.061867495,0.06228921,0.062693562,0.063078516,0.063443225,0.063787797,0.064113094,0.064420567,0.06471211,0.064989947,0.065256536,0.065493833,0.065727607,0.065960193,0.066192374,0.066424145,0.066655192,0.066885167,0.067113844,0.067341184,0.067567352,0.067792719,0.068017837,0.06824517,0.068476714,0.068712834,0.068953534,0.069198716,0.069448339,0.069702496,0.069961451,0.070225635,0.070495638,0.070772183,0.071056101,0.071365695,0.071680194,0.071999112,0.072321764,0.07264747,0.072975678,0.073306022,0.07363834,0.073972668,0.074309215,0.074648348,0.074990556,0.075322934,0.075651215,0.075967287,0.076266038,0.076544418,0.076800804,0.07703457,0.077245788,0.077435016,0.077603159,0.077751354,0.077880906
"Burlington-South Burlington, VT",0.003230362,0.004586718,0.005274409,0.006439341,0.007642725,0.008207935,0.008879188,0.009607415,0.010366003,0.01114516,0.01194617,0.012666967,0.0134331,0.014224784,0.015027552,0.015834509,0.016645712,0.017458039,0.018293012,0.019143856,0.020002011,0.020860793,0.021716771,0.022522556,0.023340491,0.024170064,0.025008495,0.025853233,0.026703192,0.027457217,0.02821685,0.028975521,0.02972876,0.030474396,0.031212498,0.031957712,0.032697274,0.033426428,0.034140825,0.034837023,0.035512763,0.036167,0.036799783,0.037412069,0.038005523,0.038582325,0.039145015,0.039721664,0.040283236,0.040831302,0.041366445,0.041888879,0.042398831,0.042896729,0.043383269,0.043859422,0.044326392,0.044785572,0.045238493,0.045648645,0.046057,0.04646056,0.04685714,0.047245314,0.047624351,0.047994127,0.048355035,0.048707882,0.049053802,0.049394178,0.049730568,0.050086298,0.050438086,0.050784676,0.051124788,0.051457294,0.051781311,0.052096247,0.052401793,0.052697902,0.052984755,0.053262723,0.053532336,0.053780919,0.054025088,0.054264039,0.05449712,0.054723872,0.054944058,0.055157653,0.055364833,0.055565941,0.055761468,0.055952016,0.056138282,0.05632246,0.056500776,0.056675132,0.056846733,0.057016389,0.057184723,0.057352285,0.057519627,0.057687336,0.057856043,0.058026428,0.058199213,0.058366264,0.058532645,0.058692811,0.058843146,0.058981384,0.05910621,0.059216997,0.05931361,0.059396271,0.059465459,0.059521843,0.059566223
"Cambridge-Newton-Framingham, MA  (MSAD)",0.010032039,0.015509218,0.018559847,0.022556924,0.026743355,0.030972686,0.035329029,0.039671921,0.043932567,0.04809087,0.052156565,0.056012721,0.059808804,0.063493931,0.067046119,0.070466184,0.073771038,0.076766782,0.079677415,0.082494527,0.085214145,0.087839931,0.090383556,0.09268681,0.094937367,0.09713307,0.099274186,0.101365207,0.103415256,0.105597478,0.107748656,0.109866053,0.111946465,0.113988999,0.115996144,0.117920011,0.119803039,0.121624331,0.123368602,0.125025894,0.126591087,0.128063224,0.129444753,0.130740813,0.131958586,0.13310677,0.134195133,0.135025392,0.135843373,0.136671602,0.137521726,0.138399144,0.139305964,0.140242806,0.141209842,0.142207355,0.143236004,0.14429691,0.145391652,0.146619257,0.147850937,0.149067096,0.150254387,0.15140421,0.1525116,0.153574361,0.154592379,0.155567083,0.156501023,0.157397543,0.158260539,0.159094127,0.15991508,0.160732401,0.161550858,0.16237302,0.16320052,0.164034819,0.1648776,0.165730967,0.166597497,0.167480222,0.168382566,0.16933924,0.170322484,0.171331027,0.172362594,0.173414594,0.174484543,0.175570276,0.176670028,0.177782442,0.178906528,0.180041617,0.181187296,0.18232348,0.183450559,0.184558752,0.18564164,0.186695269,0.1877175,0.188707537,0.189665573,0.190592516,0.191489794,0.192359196,0.19320276,0.1939917,0.194755695,0.195485572,0.196175336,0.196821308,0.197421526,0.197975314,0.198482965,0.198945511,0.19936455,0.19974212,0.200080601
"Camden, NJ  (MSAD)",0.006539612,0.009217931,0.010251407,0.012359403,0.014593924,0.015698404,0.017005739,0.018420865,0.019894874,0.021410673,0.022970686,0.024405398,0.025921949,0.027475309,0.029033499,0.030580526,0.032114169,0.033449269,0.034824935,0.036227727,0.03764185,0.039055145,0.040461214,0.041865283,0.043280671,0.044709772,0.046151505,0.047604987,0.049071253,0.050365094,0.051671205,0.052975565,0.054268062,0.055542853,0.056798181,0.058080763,0.059351516,0.060607789,0.061845888,0.063062343,0.064254639,0.065421496,0.06656286,0.067679755,0.068774074,0.069848367,0.070905655,0.071986815,0.073039028,0.074057468,0.075039719,0.075985244,0.076894983,0.077771002,0.078616205,0.079434084,0.080228526,0.081003651,0.081763693,0.082422407,0.083078576,0.083730874,0.08437761,0.085017267,0.085648799,0.086271737,0.086886198,0.087492828,0.088092722,0.088687347,0.089278453,0.089925947,0.090571407,0.091212988,0.091848783,0.092477109,0.093096665,0.093706587,0.094306445,0.094896197,0.095476147,0.096046881,0.096609213,0.097132406,0.097649218,0.098158251,0.098658294,0.099148455,0.099628209,0.100097404,0.100556228,0.101005164,0.101444941,0.101876485,0.102300875,0.102704667,0.103097604,0.103478849,0.10384762,0.104203319,0.104545598,0.104874379,0.105189849,0.105492428,0.105782742,0.106061586,0.106329894,0.106583892,0.106823691,0.10704524,0.107246036,0.107424681,0.107580582,0.107713745,0.107824613,0.107913961,0.107982805,0.108032339,0.108063889
"Canton-Massillon, OH",0.006958947,0.010354902,0.011259398,0.013418551,0.016037707,0.018921072,0.021875204,0.024785369,0.027612678,0.0303571,0.033038161,0.035398197,0.037766999,0.040100042,0.042372025,0.044574451,0.04671151,0.048678911,0.050614045,0.052516513,0.054384,0.056216697,0.05801883,0.059754424,0.061451982,0.063102296,0.06470264,0.066255903,0.067769621,0.06925165,0.070716121,0.072156999,0.073567666,0.074943284,0.076281796,0.077680997,0.079031644,0.080321049,0.081540171,0.08268335,0.083747967,0.084734016,0.085643619,0.086480574,0.087249949,0.08795775,0.088610648,0.089035021,0.089433476,0.089818271,0.090196477,0.090572304,0.090948581,0.091327624,0.091711714,0.092103327,0.092505215,0.092920407,0.093352163,0.093868436,0.094389607,0.094903358,0.095401011,0.09587681,0.096327362,0.096751169,0.097148221,0.097519672,0.09786756,0.098194592,0.098503965,0.098758262,0.099016211,0.099286155,0.099572,0.099875136,0.100195661,0.100533133,0.10088701,0.101256875,0.101642557,0.102044159,0.102462055,0.102967323,0.103490501,0.104030245,0.104585367,0.105154971,0.105738518,0.106335834,0.106947089,0.107572754,0.108213551,0.108870405,0.109544395,0.1101033,0.110666821,0.111225501,0.111772226,0.112301792,0.112810575,0.113296236,0.113757479,0.114193845,0.114605542,0.114993305,0.115358285,0.115736183,0.116099023,0.116448094,0.116784574,0.117109643,0.117424571,0.117730759,0.118029754,0.118323246,0.118613049,0.118901081,0.11918934
